equipamento,sensor_id,ts,temperatura,vibracao,umidade,tipo,unidade
Linha A,1,2025-08-31T14:16:48.165561,25.439524063083134,0.023769926667649963,53.31810375739944,temperatura,°C
Linha A,1,2025-08-31T14:17:48.165561,26.484180965398505,0.030339456379041587,60.41443981986822,temperatura,°C
Linha A,1,2025-08-31T14:18:48.165561,24.706541438194332,0.033354498936238555,56.07529435209416,temperatura,°C
Linha A,1,2025-08-31T14:19:48.165561,24.655831991327748,0.016969964882377942,55.300941879348684,temperatura,°C
Linha A,1,2025-08-31T14:20:48.165561,25.468308472791982,0.039251867926641856,54.32633803426551,temperatura,°C
Linha A,1,2025-08-31T14:21:48.165561,26.00412864640813,0.031991088562141695,54.26612173250234,temperatura,°C
Linha A,1,2025-08-31T14:22:48.165561,25.750264713826347,0.02706641731165506,55.5848472752794,temperatura,°C
Linha A,1,2025-08-31T14:23:48.165561,25.126683632303862,0.020406778342814624,58.14700088843583,temperatura,°C
Linha A,1,2025-08-31T14:24:48.165561,25.488350676760014,0.008532088911326518,57.130063971672385,temperatura,°C
Linha A,1,2025-08-31T14:25:48.165561,25.494746152711933,0.035293191435248436,52.6205261529873,temperatura,°C
Linha A,1,2025-08-31T14:26:48.165561,24.515658905602635,0.023690737802539656,56.74958677451166,temperatura,°C
Linha A,1,2025-08-31T14:27:48.165561,25.932640376758016,0.03711981747412058,56.34466385898346,temperatura,°C
Linha A,1,2025-08-31T14:28:48.165561,25.487107650643285,0.0357209807267339,60.502511670941665,temperatura,°C
Linha A,1,2025-08-31T14:29:48.165561,25.41282825488753,0.043257614497641615,56.86457427425354,temperatura,°C
Linha A,1,2025-08-31T14:30:48.165561,24.484758909070464,0.046507428331673886,56.65671238222601,temperatura,°C
Linha A,1,2025-08-31T14:31:48.165561,24.98800142295192,0.04534812675576383,57.17852280198532,temperatura,°C
Linha A,1,2025-08-31T14:32:48.165561,26.25014113825835,0.034963111625305666,58.83906491259424,temperatura,°C
Linha A,1,2025-08-31T14:33:48.165561,26.062213170416676,0.02470272921042395,56.45969245903756,temperatura,°C
Linha A,1,2025-08-31T14:34:48.165561,25.86429734803246,0.020968156144763193,60.40164562710002,temperatura,°C
Linha A,1,2025-08-31T14:35:48.165561,26.03655285433958,0.03800899836638977,61.630047221878755,temperatura,°C
Linha A,1,2025-08-31T14:36:48.165561,25.01890674355177,0.03232055251477819,57.09319268868551,temperatura,°C
Linha A,1,2025-08-31T14:37:48.165561,25.765299311886263,0.020857601693849103,53.1814699678841,temperatura,°C
Linha A,1,2025-08-31T14:38:48.165561,26.16151731674721,0.018771428971124535,56.5248131407877,temperatura,°C
Linha A,1,2025-08-31T14:39:48.165561,25.73807693887636,0.02539493820953976,54.44939492979502,temperatura,°C
Linha A,1,2025-08-31T14:40:48.165561,24.33453674935818,0.0348301708550938,53.49507694369003,temperatura,°C
Linha A,1,2025-08-31T14:41:48.165561,25.185899910872642,0.02987767821828429,53.79450236146064,temperatura,°C
Linha A,1,2025-08-31T14:42:48.165561,25.64701131044532,0.030918540283739696,59.082544410529344,temperatura,°C
Linha A,1,2025-08-31T14:43:48.165561,25.882926576220722,0.020647380379737172,57.35392910262417,temperatura,°C
Linha A,1,2025-08-31T14:44:48.165561,25.180958913600108,0.030214879775710676,56.84412441899248,temperatura,°C
Linha A,1,2025-08-31T14:45:48.165561,25.113016048117654,0.04714812426612827,53.78253784356376,temperatura,°C
Linha A,1,2025-08-31T14:46:48.165561,25.270205231363686,0.0374486331219188,58.41316416786406,temperatura,°C
Linha A,1,2025-08-31T14:47:48.165561,25.2611421961245,0.0348799894640198,54.79542587640123,temperatura,°C
Linha A,1,2025-08-31T14:48:48.165561,25.196218959992834,0.030013891900606045,58.8018247786493,temperatura,°C
Linha A,1,2025-08-31T14:49:48.165561,26.18009427520346,0.02547522781965159,59.41944489153076,temperatura,°C
Linha A,1,2025-08-31T14:50:48.165561,25.999226989881983,0.029443945163367173,55.83407445526043,temperatura,°C
Linha A,1,2025-08-31T14:51:48.165561,24.870143583928016,0.03160075778675988,55.74571507185069,temperatura,°C
Linha A,1,2025-08-31T14:52:48.165561,25.590206967359087,0.033913168449244496,58.08161793722466,temperatura,°C
Linha A,1,2025-08-31T14:53:48.165561,25.136447518182774,0.0360644375013464,56.93557011015842,temperatura,°C
Linha A,1,2025-08-31T14:54:48.165561,25.761438291591038,0.046235365110786644,50.43753287125694,temperatura,°C
Linha A,1,2025-08-31T14:55:48.165561,25.617131200368263,0.03965296006953976,48.30710498086275,temperatura,°C
Linha A,1,2025-08-31T14:56:48.165561,25.640952198109936,0.03347243509215475,55.54531069302994,temperatura,°C
Linha A,1,2025-08-31T14:57:48.165561,26.085667956739947,0.02854902850117167,53.60596224239864,temperatura,°C
Linha A,1,2025-08-31T14:58:48.165561,24.874958188763912,0.03867234564244185,56.23703791991975,temperatura,°C
Linha A,1,2025-08-31T14:59:48.165561,24.767727334385988,0.02865996447266354,59.036604947837176,temperatura,°C
Linha A,1,2025-08-31T15:00:48.165561,25.399793601420683,0.022814933780601072,56.45430290864896,temperatura,°C
Linha A,1,2025-08-31T15:01:48.165561,25.851837461654174,0.03558682198521703,52.32493265196114,temperatura,°C
Linha A,1,2025-08-31T15:02:48.165561,24.879155718132893,0.01823984704477044,56.83137435192675,temperatura,°C
Linha A,1,2025-08-31T15:03:48.165561,26.798361524312064,0.03198940058720716,57.17093470707507,temperatura,°C
Linha A,1,2025-08-31T15:04:48.165561,25.67985809962569,0.02098976543749734,52.96247402798686,temperatura,°C
Linha A,1,2025-08-31T15:05:48.165561,25.597233154603188,0.03093051838650241,53.885890883668665,temperatura,°C
Linha A,1,2025-08-31T15:06:48.165561,25.580185113789003,0.03466314121079616,57.13918352495077,temperatura,°C
Linha A,1,2025-08-31T15:07:48.165561,25.213178347867068,0.04333249557785456,55.093785606111965,temperatura,°C
Linha A,1,2025-08-31T15:08:48.165561,25.343987468814614,0.03222522779832079,60.95716531442277,temperatura,°C
Linha A,1,2025-08-31T15:09:48.165561,26.399927930037624,0.040953198420790704,55.80033038149869,temperatura,°C
Linha A,1,2025-08-31T15:10:48.165561,25.794367223885654,0.006066415527492489,54.55367573572107,temperatura,°C
Linha A,1,2025-08-31T15:11:48.165561,25.023368966891073,0.02798293927713437,54.53516575335498,temperatura,°C
Linha A,1,2025-08-31T15:12:48.165561,24.80210665105687,0.02994881535471279,55.483724954644266,temperatura,°C
Linha A,1,2025-08-31T15:13:48.165561,25.59390075732477,0.03960950893417581,57.96997084036817,temperatura,°C
Linha A,1,2025-08-31T15:14:48.165561,25.86289195352657,0.028937995334288133,53.25077221126246,temperatura,°C
Linha A,1,2025-08-31T15:15:48.165561,25.246764810987827,0.026875831302716435,56.262352141888634,temperatura,°C
Linha A,1,2025-08-31T15:16:48.165561,24.79609162713034,0.04091607741953157,53.45897781662188,temperatura,°C
Linha A,1,2025-08-31T15:17:48.165561,24.745072034859504,0.02487168602250254,51.9558091570181,temperatura,°C
Linha A,1,2025-08-31T15:18:48.165561,24.545339370021885,0.041366856984824396,57.71561075022507,temperatura,°C
Linha A,1,2025-08-31T15:19:48.165561,25.978328659233235,0.0341950703340399,50.56168016246585,temperatura,°C
Linha A,1,2025-08-31T15:20:48.165561,29.87055356537438,0.13588630005347985,44.28382603565184,temperatura,°C
Linha A,1,2025-08-31T15:21:48.165561,25.50455458125885,0.03171041616282299,56.697763724021286,temperatura,°C
Linha A,1,2025-08-31T15:22:48.165561,25.288516082762808,0.03143482387143379,50.488082974876434,temperatura,°C
Linha A,1,2025-08-31T15:23:48.165561,24.457989245151584,0.030732278516844246,57.650910999655835,temperatura,°C
Linha A,1,2025-08-31T15:24:48.165561,24.564213912123307,0.016101271575952557,57.818623088148314,temperatura,°C
Linha A,1,2025-08-31T15:25:48.165561,26.34661312834836,0.029888460509127576,52.39622727651907,temperatura,°C
Linha A,1,2025-08-31T15:26:48.165561,25.696487688217292,0.029709304818644616,57.22308523047558,temperatura,°C
Linha A,1,2025-08-31T15:27:48.165561,26.45120457008322,0.028673918216734554,56.69106263518665,temperatura,°C
Linha A,1,2025-08-31T15:28:48.165561,25.973668536965164,0.034027925180299304,55.40635361603261,temperatura,°C
Linha A,1,2025-08-31T15:29:48.165561,26.106304201432263,0.008509544110904432,52.688108777458005,temperatura,°C
Linha A,1,2025-08-31T15:30:48.165561,25.581000924003337,0.02314069174303012,55.05400666765661,temperatura,°C
Linha A,1,2025-08-31T15:31:48.165561,23.763599077751515,0.027811101267298338,57.272839095060114,temperatura,°C
Linha A,1,2025-08-31T15:32:48.165561,25.398541855091764,0.029903188508387787,55.629162880110115,temperatura,°C
Linha A,1,2025-08-31T15:33:48.165561,25.823522904634732,0.028623274512381995,50.87575179864208,temperatura,°C
Linha A,1,2025-08-31T15:34:48.165561,25.021242762960256,0.03901894494053011,60.59171924468047,temperatura,°C
Linha A,1,2025-08-31T15:35:48.165561,26.576810694398887,0.040743483882352924,57.73436362511847,temperatura,°C
Linha A,1,2025-08-31T15:36:48.165561,26.068281966227772,0.03515636823419474,53.91592647986748,temperatura,°C
Linha A,1,2025-08-31T15:37:48.165561,25.70930536914796,0.029688746581953075,57.00043463264764,temperatura,°C
Linha A,1,2025-08-31T15:38:48.165561,26.35543829004105,0.030206962955240297,56.70170943255149,temperatura,°C
Linha A,1,2025-08-31T15:39:48.165561,25.998635467731507,0.056408745594399984,54.14422210759231,temperatura,°C
Linha A,1,2025-08-31T15:40:48.165561,26.70810863005729,0.02888578111296551,58.87133444183712,temperatura,°C
Linha A,1,2025-08-31T15:41:48.165561,25.140161073850575,0.03506922345063548,58.60727445632028,temperatura,°C
Linha A,1,2025-08-31T15:42:48.165561,25.33310837435973,0.04629494212234529,52.99054622221313,temperatura,°C
Linha A,1,2025-08-31T15:43:48.165561,25.78897561131982,0.02836158803113833,52.02928907481427,temperatura,°C
Linha A,1,2025-08-31T15:44:48.165561,25.51037336277618,0.021025642653444452,58.598087857899536,temperatura,°C
Linha A,1,2025-08-31T15:45:48.165561,25.957344077337243,0.03687988263703611,60.48959367380881,temperatura,°C
Linha A,1,2025-08-31T15:46:48.165561,26.196127950296397,0.019647387178309196,59.38696110351589,temperatura,°C
Linha A,1,2025-08-31T15:47:48.165561,26.769780274987617,0.022266660733004564,57.76407861873168,temperatura,°C
Linha A,1,2025-08-31T15:48:48.165561,25.50503994169996,0.030272079590344298,55.55214005901929,temperatura,°C
Linha A,1,2025-08-31T15:49:48.165561,24.56753441065194,0.017343823674253446,56.084139590682575,temperatura,°C
Linha A,1,2025-08-31T15:50:48.165561,24.792776188126965,0.03771722762302044,57.30066012002619,temperatura,°C
Linha A,1,2025-08-31T15:51:48.165561,25.68923970234854,0.047339684435306305,55.3381563881902,temperatura,°C
Linha A,1,2025-08-31T15:52:48.165561,25.77385332452789,0.03073039378629092,52.820647780892706,temperatura,°C
Linha A,1,2025-08-31T15:53:48.165561,26.571746034868493,0.04263213871176474,52.735192953364205,temperatura,°C
Linha A,1,2025-08-31T15:54:48.165561,25.702233757196016,0.03284281592028456,58.32985066553036,temperatura,°C
Linha A,1,2025-08-31T15:55:48.165561,24.636822585938937,0.0377021251969575,56.19324313907562,temperatura,°C
Linha A,1,2025-08-31T15:56:48.165561,25.954442162704712,0.02344907574832828,53.433546955019104,temperatura,°C
Linha A,1,2025-08-31T15:57:48.165561,25.497758929675374,0.04329035074578733,55.68847740531133,temperatura,°C
Linha A,1,2025-08-31T15:58:48.165561,25.671292609729864,0.030720346191131072,58.91224656884796,temperatura,°C
Linha A,1,2025-08-31T15:59:48.165561,26.998261689172814,0.02401920486514977,55.56104929111533,temperatura,°C
Linha A,1,2025-08-31T16:00:48.165561,26.278281641815692,0.024975663915225123,54.584850458232275,temperatura,°C
Linha A,1,2025-08-31T16:01:48.165561,26.413005115132147,0.03110545383833034,53.38918112957053,temperatura,°C
Linha A,1,2025-08-31T16:02:48.165561,25.15334239312624,0.035421658982683416,58.915022362696085,temperatura,°C
Linha A,1,2025-08-31T16:03:48.165561,26.690806102156195,0.033675572961409994,57.89315328202842,temperatura,°C
Linha A,1,2025-08-31T16:04:48.165561,25.131241928026782,0.02902683418193595,54.92645319712419,temperatura,°C
Linha A,1,2025-08-31T16:05:48.165561,24.905837497055245,0.029208431299812376,59.48030310517419,temperatura,°C
Linha A,1,2025-08-31T16:06:48.165561,25.63893403300415,0.025635771103249317,52.0608328573051,temperatura,°C
Linha A,1,2025-08-31T16:07:48.165561,25.414861846931437,0.03935980455181178,56.07908766117787,temperatura,°C
Linha A,1,2025-08-31T16:08:48.165561,25.958738260524804,0.03895103547312874,57.63916066919006,temperatura,°C
Linha A,1,2025-08-31T16:09:48.165561,24.641780639798817,0.028187518090664034,53.66603881266657,temperatura,°C
Linha A,1,2025-08-31T16:10:48.165561,25.99418283400932,0.020386789896454982,52.3595766665444,temperatura,°C
Linha A,1,2025-08-31T16:11:48.165561,25.73006036364818,0.021640329745591658,61.028231714650516,temperatura,°C
Linha A,1,2025-08-31T16:12:48.165561,25.301103606562844,0.029065743168772012,55.4925942553058,temperatura,°C
Linha A,1,2025-08-31T16:13:48.165561,25.625200620148505,0.01876768166612751,60.89308206417682,temperatura,°C
Linha A,1,2025-08-31T16:14:48.165561,25.839007260849055,0.045190626511066374,60.70526434392032,temperatura,°C
Linha A,1,2025-08-31T16:15:48.165561,25.607839353241157,0.0263209844426217,56.62790759917371,temperatura,°C
Linha A,1,2025-08-31T16:16:48.165561,25.73157713591945,0.03468892054779854,57.1857203720499,temperatura,°C
Linha A,1,2025-08-31T16:17:48.165561,24.945793679625975,0.015541310733110202,57.427409040114235,temperatura,°C
Linha A,1,2025-08-31T16:18:48.165561,25.72440197796777,0.025513762527036916,53.88208287827805,temperatura,°C
Linha A,1,2025-08-31T16:19:48.165561,25.387165352055725,0.025314561335192734,55.9218069384556,temperatura,°C
Linha A,1,2025-08-31T16:20:48.165561,25.06625074517154,0.03510439950264246,55.11101252005786,temperatura,°C
Linha A,1,2025-08-31T16:21:48.165561,26.014463558730526,0.04890138417601439,57.17575337032501,temperatura,°C
Linha A,1,2025-08-31T16:22:48.165561,24.002262714841972,0.03492249870095282,54.59478402837221,temperatura,°C
Linha A,1,2025-08-31T16:23:48.165561,24.957859092952017,0.03183970320791933,54.293762561956356,temperatura,°C
Linha A,1,2025-08-31T16:24:48.165561,25.748863822388937,0.03506785913200625,55.33775399018474,temperatura,°C
Linha A,1,2025-08-31T16:25:48.165561,27.10340889862128,0.03372515202693922,58.20554188161125,temperatura,°C
Linha A,1,2025-08-31T16:26:48.165561,25.35138480888468,0.03587059948781675,58.341246042486134,temperatura,°C
Linha A,1,2025-08-31T16:27:48.165561,25.569660887415647,0.026332416211681094,56.44793813126174,temperatura,°C
Linha A,1,2025-08-31T16:28:48.165561,25.772345332165283,0.03775810291403253,55.08172043238501,temperatura,°C
Linha A,1,2025-08-31T16:29:48.165561,25.736995272199483,0.0372452164263173,59.66985398562047,temperatura,°C
Linha A,1,2025-08-31T16:30:48.165561,25.845682855322142,0.023077284921979076,52.261951875105595,temperatura,°C
Linha A,1,2025-08-31T16:31:48.165561,25.14247377730267,0.03367346020275861,59.71369745626522,temperatura,°C
Linha A,1,2025-08-31T16:32:48.165561,25.78302827622852,0.018702623180999127,51.98206895899359,temperatura,°C
Linha A,1,2025-08-31T16:33:48.165561,24.654191105166817,0.025838399847785812,60.97145412174278,temperatura,°C
Linha A,1,2025-08-31T16:34:48.165561,25.906542821140235,0.03730110780474915,52.08410711116303,temperatura,°C
Linha A,1,2025-08-31T16:35:48.165561,25.35157317449008,0.032586600795300694,54.24018021878604,temperatura,°C
Linha A,1,2025-08-31T16:36:48.165561,24.501706741185128,0.03842765020550634,56.11623178325307,temperatura,°C
Linha A,1,2025-08-31T16:37:48.165561,25.06850678611186,0.03556231523026765,56.963374491957495,temperatura,°C
Linha A,1,2025-08-31T16:38:48.165561,25.53946817560107,0.019833327206278093,56.7095998242386,temperatura,°C
Linha A,1,2025-08-31T16:39:48.165561,26.32863127837551,0.03020225192256487,55.2085350437554,temperatura,°C
Linha A,1,2025-08-31T16:40:48.165561,21.32739086322376,0.13724254792051654,42.84843961414069,temperatura,°C
Linha A,1,2025-08-31T16:41:48.165561,26.37928256181162,0.04009590880759255,57.663593210498945,temperatura,°C
Linha A,1,2025-08-31T16:42:48.165561,24.69513510009239,0.01985337087527709,57.40779087714561,temperatura,°C
Linha A,1,2025-08-31T16:43:48.165561,24.988479282376638,0.03446076629047318,53.7023311459773,temperatura,°C
Linha A,1,2025-08-31T16:44:48.165561,25.69836014396753,0.029812161330758983,49.588934504752544,temperatura,°C
Linha A,1,2025-08-31T16:45:48.165561,24.95799905926368,0.026135076306906445,56.795145830372,temperatura,°C
Linha A,1,2025-08-31T16:46:48.165561,26.3148633437888,0.028408324312148733,57.115145522554116,temperatura,°C
Linha A,1,2025-08-31T16:47:48.165561,25.017121057203667,0.035231798910237706,54.47322293636474,temperatura,°C
Linha A,1,2025-08-31T16:48:48.165561,26.052202176215836,0.027040758862346803,58.85935974323266,temperatura,°C
Linha A,1,2025-08-31T16:49:48.165561,25.14190387105771,0.02407456455007654,54.62885785582946,temperatura,°C
Linha A,1,2025-08-31T16:50:48.165561,24.527819491736825,0.029517019681084732,56.110571279122624,temperatura,°C
Linha A,1,2025-08-31T16:51:48.165561,24.927312705067006,0.03734076782154706,54.578192523568035,temperatura,°C
Linha A,1,2025-08-31T16:52:48.165561,25.635959278826032,0.027094781480865526,55.29324694707767,temperatura,°C
Linha A,1,2025-08-31T16:53:48.165561,25.928549020867052,0.022129136995610425,52.796876140474694,temperatura,°C
Linha A,1,2025-08-31T16:54:48.165561,24.469339766275404,0.040216778072420994,57.93251884114971,temperatura,°C
Linha A,1,2025-08-31T16:55:48.165561,25.358925988688526,0.04344201454502934,58.19812147395232,temperatura,°C
Linha A,1,2025-08-31T16:56:48.165561,26.072114449360853,0.03173533894934232,54.03430871542013,temperatura,°C
Linha A,1,2025-08-31T16:57:48.165561,24.951150761002822,0.021422376289204865,57.00465873323332,temperatura,°C
Linha A,1,2025-08-31T16:58:48.165561,26.116698155425727,0.04061215211851098,58.26966995261304,temperatura,°C
Linha A,1,2025-08-31T16:59:48.165561,26.310522659699565,0.030285880134556013,58.26571768710729,temperatura,°C
Linha A,1,2025-08-31T17:00:48.165561,24.91251580386105,0.026723270786615995,55.32394983304478,temperatura,°C
Linha A,1,2025-08-31T17:01:48.165561,25.90824894430252,0.06049748643833133,54.36952435784926,temperatura,°C
Linha A,1,2025-08-31T17:02:48.165561,25.17135430916685,0.0268488656523822,59.71224447324366,temperatura,°C
Linha A,1,2025-08-31T17:03:48.165561,24.79398274159517,0.01968115763083144,53.3145747275772,temperatura,°C
Linha A,1,2025-08-31T17:04:48.165561,24.75626831922943,0.04168438592519112,56.50652342607516,temperatura,°C
Linha A,1,2025-08-31T17:05:48.165561,24.001639283450896,0.033592578836025844,51.33664544868601,temperatura,°C
Linha A,1,2025-08-31T17:06:48.165561,24.174743585768166,0.017710675519595313,55.45693565165649,temperatura,°C
Linha A,1,2025-08-31T17:07:48.165561,24.55929016436744,0.019473831610716304,56.451739647123816,temperatura,°C
Linha A,1,2025-08-31T17:08:48.165561,24.967254599963702,0.03265868907990764,56.47305818055946,temperatura,°C
Linha A,1,2025-08-31T17:09:48.165561,26.58875727256997,0.01588823369359372,59.83609441186096,temperatura,°C
Linha A,1,2025-08-31T17:10:48.165561,25.171918624048203,0.03198616527517903,56.13683799317193,temperatura,°C
Linha A,1,2025-08-31T17:11:48.165561,24.544236348574636,0.040574389639922596,54.021759464882514,temperatura,°C
Linha A,1,2025-08-31T17:12:48.165561,26.497559150261527,0.019366870082224635,54.99457004290548,temperatura,°C
Linha A,1,2025-08-31T17:13:48.165561,25.499038717513557,0.020301904405320828,58.138640166871326,temperatura,°C
Linha A,1,2025-08-31T17:14:48.165561,25.60783312384698,0.03443530759159884,57.55040895907748,temperatura,°C
Linha A,1,2025-08-31T17:15:48.165561,25.85030527062211,0.05115133497074035,58.05854336686815,temperatura,°C
Linha A,1,2025-08-31T17:16:48.165561,26.119387759857485,0.03649469101495277,57.64218516390703,temperatura,°C
Linha A,1,2025-08-31T17:17:48.165561,25.307169882719222,0.017806137890957224,55.39882422520221,temperatura,°C
Linha A,1,2025-08-31T17:18:48.165561,25.18106386718494,0.013696558578144901,57.68641508291323,temperatura,°C
Linha A,1,2025-08-31T17:19:48.165561,25.455940574902364,0.03265576312016848,61.26780150853026,temperatura,°C
Linha A,1,2025-08-31T17:20:48.165561,26.169363067848774,0.022208375611668583,52.78232049510113,temperatura,°C
Linha A,1,2025-08-31T17:21:48.165561,24.42009329913455,0.03462911973260654,55.08888630307688,temperatura,°C
Linha A,1,2025-08-31T17:22:48.165561,25.696577285466095,0.03341132409013444,59.70847240862485,temperatura,°C
Linha A,1,2025-08-31T17:23:48.165561,25.694199028286114,0.04216849424987368,56.95350941479601,temperatura,°C
Linha A,1,2025-08-31T17:24:48.165561,25.213066325957,0.03065540687148816,52.26510663593631,temperatura,°C
Linha A,1,2025-08-31T17:25:48.165561,25.25106918168526,0.016955058200963363,55.38802030616695,temperatura,°C
Linha A,1,2025-08-31T17:26:48.165561,25.380392322908538,0.04809221050045066,56.84114148130899,temperatura,°C
Linha A,1,2025-08-31T17:27:48.165561,26.13125325562131,0.015702453193701532,51.44024823693484,temperatura,°C
Linha A,1,2025-08-31T17:28:48.165561,25.364971090309204,0.020509406273117897,63.04918123753539,temperatura,°C
Linha A,1,2025-08-31T17:29:48.165561,26.076504100863783,0.025327724567897895,59.022320230419474,temperatura,°C
Linha A,1,2025-08-31T17:30:48.165561,25.705323657213743,0.017116801903965872,57.194226357918666,temperatura,°C
Linha A,1,2025-08-31T17:31:48.165561,26.73719213901337,0.029454331818342873,52.82766817792301,temperatura,°C
Linha A,1,2025-08-31T17:32:48.165561,25.489963471334566,0.0383798486102289,50.52200270323785,temperatura,°C
Linha A,1,2025-08-31T17:33:48.165561,24.899162137580518,0.02124122477641366,59.925185497113205,temperatura,°C
Linha A,1,2025-08-31T17:34:48.165561,25.42343000124813,0.03539951893964028,55.92046167456792,temperatura,°C
Linha A,1,2025-08-31T17:35:48.165561,25.4346122983874,0.03702664975939676,56.00869834670893,temperatura,°C
Linha A,1,2025-08-31T17:36:48.165561,19.324684295030885,0.1126711425963636,63.93575843733811,temperatura,°C
Linha A,1,2025-08-31T17:37:48.165561,25.213563233095837,0.03378281918178549,52.042609782190425,temperatura,°C
Linha A,1,2025-08-31T17:38:48.165561,25.58503421660055,0.017307543760972533,54.939200172956134,temperatura,°C
Linha A,1,2025-08-31T17:39:48.165561,26.158099539468644,0.01585404155355373,55.43883489493431,temperatura,°C
Linha A,1,2025-08-31T17:40:48.165561,24.73396925851656,0.03367465255374357,56.07685721335862,temperatura,°C
Linha A,1,2025-08-31T17:41:48.165561,26.439688189738813,0.029927357157365105,53.92957591463834,temperatura,°C
Linha A,1,2025-08-31T17:42:48.165561,25.37701721316658,0.029486903923471322,53.77868626527727,temperatura,°C
Linha A,1,2025-08-31T17:43:48.165561,25.138095343976058,0.03562216189872662,58.57305634961237,temperatura,°C
Linha A,1,2025-08-31T17:44:48.165561,24.56194580635938,0.03323100592747922,54.2974079424337,temperatura,°C
Linha A,1,2025-08-31T17:45:48.165561,25.9557271379989,0.02517477217889693,50.35730029339467,temperatura,°C
Linha A,1,2025-08-31T17:46:48.165561,25.841655919099445,0.02252371045873896,57.05140027310411,temperatura,°C
Linha A,1,2025-08-31T17:47:48.165561,24.904153371597506,0.023968957001632013,58.11473959045606,temperatura,°C
Linha A,1,2025-08-31T17:48:48.165561,26.241227433253183,0.026845115496570954,52.926201111973725,temperatura,°C
Linha A,1,2025-08-31T17:49:48.165561,25.77787449280357,0.03240556325481075,53.66774124279217,temperatura,°C
Linha A,1,2025-08-31T17:50:48.165561,26.178932915016052,0.031912087800528934,52.88449010148792,temperatura,°C
Linha A,1,2025-08-31T17:51:48.165561,25.98098687836014,0.012780625867134021,59.210463803506926,temperatura,°C
Linha A,1,2025-08-31T17:52:48.165561,25.599872539985725,0.04009229464968873,53.71837857677621,temperatura,°C
Linha A,1,2025-08-31T17:53:48.165561,25.49355035017706,0.039075820990321794,58.14269798156469,temperatura,°C
Linha A,1,2025-08-31T17:54:48.165561,26.086360042387984,0.023284456974859907,61.43685285752654,temperatura,°C
Linha A,1,2025-08-31T17:55:48.165561,24.921268769378184,0.025779749605237365,51.84497756621818,temperatura,°C
Linha A,1,2025-08-31T17:56:48.165561,25.402970877213246,0.03493502143499101,56.33097036681889,temperatura,°C
Linha A,1,2025-08-31T17:57:48.165561,25.101101154309074,0.047073751246221936,56.66985724377784,temperatura,°C
Linha A,1,2025-08-31T17:58:48.165561,25.409295289224055,0.037240897531244085,51.79244273969069,temperatura,°C
Linha A,1,2025-08-31T17:59:48.165561,25.43262740285655,0.04851702559267958,51.57384440924749,temperatura,°C
Linha A,1,2025-08-31T18:00:48.165561,25.993206898600153,0.04410624568445301,60.38128463187833,temperatura,°C
Linha A,1,2025-08-31T18:01:48.165561,26.039940445769876,0.034599534782458155,58.653337457456246,temperatura,°C
Linha A,1,2025-08-31T18:02:48.165561,25.272851870978393,0.029651521263132453,53.93910818027959,temperatura,°C
Linha A,1,2025-08-31T18:03:48.165561,25.542342014083143,0.026153377537263465,54.371503397528045,temperatura,°C
Linha A,1,2025-08-31T18:04:48.165561,26.175771166425694,0.02395650079158973,53.86512687752391,temperatura,°C
Linha A,1,2025-08-31T18:05:48.165561,25.018290496193764,0.037614715997890305,58.015362160594975,temperatura,°C
Linha A,1,2025-08-31T18:06:48.165561,25.369623393623957,0.01287348889014579,55.03692142726753,temperatura,°C
Linha A,1,2025-08-31T18:07:48.165561,24.95935683535599,0.024118026888543198,51.11696172313333,temperatura,°C
Linha A,1,2025-08-31T18:08:48.165561,25.329708108814398,0.019811548564672855,57.49576829349159,temperatura,°C
Linha A,1,2025-08-31T18:09:48.165561,25.826979246829765,0.03170699016806981,62.79368124623278,temperatura,°C
Linha A,1,2025-08-31T18:10:48.165561,25.04684060482426,0.03898316589294437,53.17389054826491,temperatura,°C
Linha A,1,2025-08-31T18:11:48.165561,25.140217428353633,0.022275810734451715,54.49090674415487,temperatura,°C
Linha A,1,2025-08-31T18:12:48.165561,30.625571333541185,0.10055413214755052,68.53204427954202,temperatura,°C
Linha A,1,2025-08-31T18:13:48.165561,25.13916828517192,0.03614674340118724,53.09973098450244,temperatura,°C
Linha A,1,2025-08-31T18:14:48.165561,25.105172828429765,0.032122812674654964,57.3939917943721,temperatura,°C
Linha A,1,2025-08-31T18:15:48.165561,25.595057952664305,0.024621546778138746,52.783230612589996,temperatura,°C
Linha A,1,2025-08-31T18:16:48.165561,25.274072742080413,0.028895456029706158,57.524866268755694,temperatura,°C
Linha A,1,2025-08-31T18:17:48.165561,25.907265421379986,0.02323217282475839,57.27050748286081,temperatura,°C
Linha A,1,2025-08-31T18:18:48.165561,25.11520717662379,0.03474594150390884,55.59629022276041,temperatura,°C
Linha A,1,2025-08-31T18:19:48.165561,25.14336968118112,0.03913890444526838,54.43549993420137,temperatura,°C
Linha A,1,2025-08-31T18:20:48.165561,26.21140461602756,0.031053505167943796,57.06816506882944,temperatura,°C
Linha A,1,2025-08-31T18:21:48.165561,24.540976893372793,0.02857262953275733,55.35333201559888,temperatura,°C
Linha A,1,2025-08-31T18:22:48.165561,25.21262889861135,0.04688088765151935,56.148494429549544,temperatura,°C
Linha A,1,2025-08-31T18:23:48.165561,26.434684799743295,0.016624154413962585,58.04281387155814,temperatura,°C
Linha A,2,2025-08-31T06:44:48.165561,25.479164010832804,0.03465711908115859,55.39075772791719,vibracao,m/s²
